"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","SEP_CATEGORY_CODE","SEP_CATEGORY_DESC","SEP_ID","SEP_TEXT","SEP_AMT"
"848","01-1998-0038","796","PRD","Pollution Reduction","66","SEVERAL PROJECTS OT FACILITY DESIGNED TO REDUCE AMOUNT OF AMMONIA STORED, USED, OR RELEASED DURING NORMAL OPERATION ORIN AN EMERGENCY.                                            ",
"848","01-1998-0038","796","IHO","Pollution Prevention/Improved Housekeeping/O&M, Training, Inventory Control","66","SEVERAL PROJECTS OT FACILITY DESIGNED TO REDUCE AMOUNT OF AMMONIA STORED, USED, OR RELEASED DURING NORMAL OPERATION ORIN AN EMERGENCY.                                            ",
"848","01-1998-0038","796","ETM","Pollution Prevention/Equipment-Technology Modification","66","SEVERAL PROJECTS OT FACILITY DESIGNED TO REDUCE AMOUNT OF AMMONIA STORED, USED, OR RELEASED DURING NORMAL OPERATION ORIN AN EMERGENCY.                                            ",
"866","01-1998-0057","814","ERP","Environmental Restoration and Protection","67","CREATION OF ADDITIONAL 1/2 ACRE OF WETLAND                  ",
"870","01-1998-0061","818","AAD","Assessments and Audits","68","THERE ARE 3 SEPS: SEP #1 POLLUTION PREVENTION/REDUCTION     ASSESSMENT. SEP#2 AND SEP#3 ENVIRONMENTAL QUALITY ASSESSMENT",
"873","01-1998-0064","821","EPP","Emergency Planning and Preparedness","69","DONATION OF EQUIPMENT TO COMMUNITY EMERGENCY RESPONSE TEAM","62032"
"880","01-1998-0071","828","ERP","Environmental Restoration and Protection","70","ABATEMENT OF LEAD IN DAY CARE CENTERS                       ENVIRONMENTAL COMPLIANCE TRAINING FOR MUNICIPALITIES      ",
"880","01-1998-0071","828","ECP","Environmental Compliance Promotion","70","ABATEMENT OF LEAD IN DAY CARE CENTERS                       ENVIRONMENTAL COMPLIANCE TRAINING FOR MUNICIPALITIES      ",
"939","01-1998-0132","887","PPO","Pollution Prevention","71","$300,000 FOR COMPLETION OF SEP INVOLVING CONSTRUCTION OF ANEW STATE-OF-THE-ART HAZARDOUS WASTE STORAGE FACILITY ON    PROPERTY NOT ON THE SOLE SOURCE AQUIFIER. RELOCATION OF THE FACILITY WILL ALSO ELIMINATE THE NEED TO TRANSPORT HAZARDOUSWASTE ON PUBLIC HIGHWAYS AS WELL AS THROUGH POPULATED CAMPUSAREAS, INCLUDING ATHLETIC COMPLEX.  LASTLY, CONSTRUCTION    FEATURES NEGOTIATED WITH EPA MAKE THIS NEW CONTAINER STORAGEAREA INNOVATIVE IN ITS DESIGN;                                2)  $250,000 TO DEVELOP AND INSTALL ADVANCED SEPTIC SEWER TREATMENT SYSTEMS IN WICKFORD VILLAGE, RI.  THE AREA IS NOT SERVED BY A SEWER SYSTEM, AND ITS POPULATION DENSITY AND    HISTORIC HOMES MAKE IT UNLIKELY THAT A CONVENTIONAL SYSTEM  WILL EVER BE INSTALLED.  MOST SIGNIFICANTLY, THE QUALITY OF INNER HARBOR WATERS FRONTED BY WICKFORD THREATEN CRITICAL   EEL GRASS BEDS ( CRITICAL HABITAT  AS DEFINED BY EPA AND    RIDEM.) HABITAT ALREADY THE SUBJECT OF EPA AND STATE GRANTS.NEW TECHNOLOGIES WILL PROTECT THIS SENSITIVE WATERWAY. (I.E.DECREASE OR ELIMINATE COLIFORM, PROTECT EELGRASS CRITICAL TOSUPPORTING SPORT AND COMMERCIAL FISHERIES; RESTORE THE INNERHARBOR TO A FISHABLE/SWIMMABLE STATE, AND; PROTECT THE      UNDERLYING DRINKING WATER AQUIFIER.)                        ",
"939","01-1998-0132","887","PRD","Pollution Reduction","71","$300,000 FOR COMPLETION OF SEP INVOLVING CONSTRUCTION OF ANEW STATE-OF-THE-ART HAZARDOUS WASTE STORAGE FACILITY ON    PROPERTY NOT ON THE SOLE SOURCE AQUIFIER. RELOCATION OF THE FACILITY WILL ALSO ELIMINATE THE NEED TO TRANSPORT HAZARDOUSWASTE ON PUBLIC HIGHWAYS AS WELL AS THROUGH POPULATED CAMPUSAREAS, INCLUDING ATHLETIC COMPLEX.  LASTLY, CONSTRUCTION    FEATURES NEGOTIATED WITH EPA MAKE THIS NEW CONTAINER STORAGEAREA INNOVATIVE IN ITS DESIGN;                                2)  $250,000 TO DEVELOP AND INSTALL ADVANCED SEPTIC SEWER TREATMENT SYSTEMS IN WICKFORD VILLAGE, RI.  THE AREA IS NOT SERVED BY A SEWER SYSTEM, AND ITS POPULATION DENSITY AND    HISTORIC HOMES MAKE IT UNLIKELY THAT A CONVENTIONAL SYSTEM  WILL EVER BE INSTALLED.  MOST SIGNIFICANTLY, THE QUALITY OF INNER HARBOR WATERS FRONTED BY WICKFORD THREATEN CRITICAL   EEL GRASS BEDS ( CRITICAL HABITAT  AS DEFINED BY EPA AND    RIDEM.) HABITAT ALREADY THE SUBJECT OF EPA AND STATE GRANTS.NEW TECHNOLOGIES WILL PROTECT THIS SENSITIVE WATERWAY. (I.E.DECREASE OR ELIMINATE COLIFORM, PROTECT EELGRASS CRITICAL TOSUPPORTING SPORT AND COMMERCIAL FISHERIES; RESTORE THE INNERHARBOR TO A FISHABLE/SWIMMABLE STATE, AND; PROTECT THE      UNDERLYING DRINKING WATER AQUIFIER.)                        ",
"939","01-1998-0132","887","ERP","Environmental Restoration and Protection","71","$300,000 FOR COMPLETION OF SEP INVOLVING CONSTRUCTION OF ANEW STATE-OF-THE-ART HAZARDOUS WASTE STORAGE FACILITY ON    PROPERTY NOT ON THE SOLE SOURCE AQUIFIER. RELOCATION OF THE FACILITY WILL ALSO ELIMINATE THE NEED TO TRANSPORT HAZARDOUSWASTE ON PUBLIC HIGHWAYS AS WELL AS THROUGH POPULATED CAMPUSAREAS, INCLUDING ATHLETIC COMPLEX.  LASTLY, CONSTRUCTION    FEATURES NEGOTIATED WITH EPA MAKE THIS NEW CONTAINER STORAGEAREA INNOVATIVE IN ITS DESIGN;                                2)  $250,000 TO DEVELOP AND INSTALL ADVANCED SEPTIC SEWER TREATMENT SYSTEMS IN WICKFORD VILLAGE, RI.  THE AREA IS NOT SERVED BY A SEWER SYSTEM, AND ITS POPULATION DENSITY AND    HISTORIC HOMES MAKE IT UNLIKELY THAT A CONVENTIONAL SYSTEM  WILL EVER BE INSTALLED.  MOST SIGNIFICANTLY, THE QUALITY OF INNER HARBOR WATERS FRONTED BY WICKFORD THREATEN CRITICAL   EEL GRASS BEDS ( CRITICAL HABITAT  AS DEFINED BY EPA AND    RIDEM.) HABITAT ALREADY THE SUBJECT OF EPA AND STATE GRANTS.NEW TECHNOLOGIES WILL PROTECT THIS SENSITIVE WATERWAY. (I.E.DECREASE OR ELIMINATE COLIFORM, PROTECT EELGRASS CRITICAL TOSUPPORTING SPORT AND COMMERCIAL FISHERIES; RESTORE THE INNERHARBOR TO A FISHABLE/SWIMMABLE STATE, AND; PROTECT THE      UNDERLYING DRINKING WATER AQUIFIER.)                        ",
"939","01-1998-0132","887","IHO","Pollution Prevention/Improved Housekeeping/O&M, Training, Inventory Control","71","$300,000 FOR COMPLETION OF SEP INVOLVING CONSTRUCTION OF ANEW STATE-OF-THE-ART HAZARDOUS WASTE STORAGE FACILITY ON    PROPERTY NOT ON THE SOLE SOURCE AQUIFIER. RELOCATION OF THE FACILITY WILL ALSO ELIMINATE THE NEED TO TRANSPORT HAZARDOUSWASTE ON PUBLIC HIGHWAYS AS WELL AS THROUGH POPULATED CAMPUSAREAS, INCLUDING ATHLETIC COMPLEX.  LASTLY, CONSTRUCTION    FEATURES NEGOTIATED WITH EPA MAKE THIS NEW CONTAINER STORAGEAREA INNOVATIVE IN ITS DESIGN;                                2)  $250,000 TO DEVELOP AND INSTALL ADVANCED SEPTIC SEWER TREATMENT SYSTEMS IN WICKFORD VILLAGE, RI.  THE AREA IS NOT SERVED BY A SEWER SYSTEM, AND ITS POPULATION DENSITY AND    HISTORIC HOMES MAKE IT UNLIKELY THAT A CONVENTIONAL SYSTEM  WILL EVER BE INSTALLED.  MOST SIGNIFICANTLY, THE QUALITY OF INNER HARBOR WATERS FRONTED BY WICKFORD THREATEN CRITICAL   EEL GRASS BEDS ( CRITICAL HABITAT  AS DEFINED BY EPA AND    RIDEM.) HABITAT ALREADY THE SUBJECT OF EPA AND STATE GRANTS.NEW TECHNOLOGIES WILL PROTECT THIS SENSITIVE WATERWAY. (I.E.DECREASE OR ELIMINATE COLIFORM, PROTECT EELGRASS CRITICAL TOSUPPORTING SPORT AND COMMERCIAL FISHERIES; RESTORE THE INNERHARBOR TO A FISHABLE/SWIMMABLE STATE, AND; PROTECT THE      UNDERLYING DRINKING WATER AQUIFIER.)                        ",
"939","01-1998-0132","887","ETM","Pollution Prevention/Equipment-Technology Modification","71","$300,000 FOR COMPLETION OF SEP INVOLVING CONSTRUCTION OF ANEW STATE-OF-THE-ART HAZARDOUS WASTE STORAGE FACILITY ON    PROPERTY NOT ON THE SOLE SOURCE AQUIFIER. RELOCATION OF THE FACILITY WILL ALSO ELIMINATE THE NEED TO TRANSPORT HAZARDOUSWASTE ON PUBLIC HIGHWAYS AS WELL AS THROUGH POPULATED CAMPUSAREAS, INCLUDING ATHLETIC COMPLEX.  LASTLY, CONSTRUCTION    FEATURES NEGOTIATED WITH EPA MAKE THIS NEW CONTAINER STORAGEAREA INNOVATIVE IN ITS DESIGN;                                2)  $250,000 TO DEVELOP AND INSTALL ADVANCED SEPTIC SEWER TREATMENT SYSTEMS IN WICKFORD VILLAGE, RI.  THE AREA IS NOT SERVED BY A SEWER SYSTEM, AND ITS POPULATION DENSITY AND    HISTORIC HOMES MAKE IT UNLIKELY THAT A CONVENTIONAL SYSTEM  WILL EVER BE INSTALLED.  MOST SIGNIFICANTLY, THE QUALITY OF INNER HARBOR WATERS FRONTED BY WICKFORD THREATEN CRITICAL   EEL GRASS BEDS ( CRITICAL HABITAT  AS DEFINED BY EPA AND    RIDEM.) HABITAT ALREADY THE SUBJECT OF EPA AND STATE GRANTS.NEW TECHNOLOGIES WILL PROTECT THIS SENSITIVE WATERWAY. (I.E.DECREASE OR ELIMINATE COLIFORM, PROTECT EELGRASS CRITICAL TOSUPPORTING SPORT AND COMMERCIAL FISHERIES; RESTORE THE INNERHARBOR TO A FISHABLE/SWIMMABLE STATE, AND; PROTECT THE      UNDERLYING DRINKING WATER AQUIFIER.)                        ",
"939","01-1998-0132","887","PPM","Pollution Prevention/Process-Procedure Modification","71","$300,000 FOR COMPLETION OF SEP INVOLVING CONSTRUCTION OF ANEW STATE-OF-THE-ART HAZARDOUS WASTE STORAGE FACILITY ON    PROPERTY NOT ON THE SOLE SOURCE AQUIFIER. RELOCATION OF THE FACILITY WILL ALSO ELIMINATE THE NEED TO TRANSPORT HAZARDOUSWASTE ON PUBLIC HIGHWAYS AS WELL AS THROUGH POPULATED CAMPUSAREAS, INCLUDING ATHLETIC COMPLEX.  LASTLY, CONSTRUCTION    FEATURES NEGOTIATED WITH EPA MAKE THIS NEW CONTAINER STORAGEAREA INNOVATIVE IN ITS DESIGN;                                2)  $250,000 TO DEVELOP AND INSTALL ADVANCED SEPTIC SEWER TREATMENT SYSTEMS IN WICKFORD VILLAGE, RI.  THE AREA IS NOT SERVED BY A SEWER SYSTEM, AND ITS POPULATION DENSITY AND    HISTORIC HOMES MAKE IT UNLIKELY THAT A CONVENTIONAL SYSTEM  WILL EVER BE INSTALLED.  MOST SIGNIFICANTLY, THE QUALITY OF INNER HARBOR WATERS FRONTED BY WICKFORD THREATEN CRITICAL   EEL GRASS BEDS ( CRITICAL HABITAT  AS DEFINED BY EPA AND    RIDEM.) HABITAT ALREADY THE SUBJECT OF EPA AND STATE GRANTS.NEW TECHNOLOGIES WILL PROTECT THIS SENSITIVE WATERWAY. (I.E.DECREASE OR ELIMINATE COLIFORM, PROTECT EELGRASS CRITICAL TOSUPPORTING SPORT AND COMMERCIAL FISHERIES; RESTORE THE INNERHARBOR TO A FISHABLE/SWIMMABLE STATE, AND; PROTECT THE      UNDERLYING DRINKING WATER AQUIFIER.)                        ",
"946","01-1998-0139","894","ERP","Environmental Restoration and Protection","72","EXCAVATION OF LEAD-CONTAMINATED SOIL AND BACKFILL WITH    CLEAN SOIL IN CITY LOT. (BROWNFIELDS SEP)                   ","108000"
"955","01-1998-0149","904","PPO","Pollution Prevention","73","DISTRIBUTE LOW-EMISSION GAS CANS FOR SMALL ENGINES (LAWN  MOWERS, LEAF BLOWERS ETC) IN CONNECTICUT.                   ",
"955","01-1998-0149","904","ETM","Pollution Prevention/Equipment-Technology Modification","73","DISTRIBUTE LOW-EMISSION GAS CANS FOR SMALL ENGINES (LAWN  MOWERS, LEAF BLOWERS ETC) IN CONNECTICUT.                   ",
"962","01-1998-0156","43222","PRD","Pollution Reduction","1885","COOLEY HAS DEVELOPED AN INNOVATIVE TECHNOLOGY FOR RECYCLING CARPET BACKING AND OTHER FIBER-CONTAINING POLYVINYL CHLORIDE (PVC) WASTES THAT ORDINARILY MUST BE DISPOSED OF BY INCORPORATING IT INTO NEW, HIGH QUAILITY FLOORING MATERIAL. THE PROCESS HAS THE POTENTIAL TO SERVE MULTIPLE ENVIRONMENTAL GOALS SUCH AS REDUCING THE AMOUNT OF WASTE CARPET DISPOSED OF OR INCINERATED AND REUSING PVC WASTES FROM OTHER SOURCES AS WELL AS DIMINISHING THE NEED FOR VIRGIN PVC RESINS.  EVENTUALLY, IT MAY BE POSSIBLE TO MODIFY COOLEY'S PROCESS TO ACCOMMODATE OTHER THERMOPLASTIC WASTES AND PRODUCE OTHER SIMILAR ENGINEERED MEMBRANE PRODUCTS.","1539000"
"976","01-1998-0170","924","PRD","Pollution Reduction","74","INSTALLATION OF EQUIPMENT TO REDUCE AMMONIA EMISSIONS;    IMPROVEMENT IN EMERGENCY RESPONSE CAPABILITIES RE: AMMONIA. ",
"976","01-1998-0170","924","AAD","Assessments and Audits","74","INSTALLATION OF EQUIPMENT TO REDUCE AMMONIA EMISSIONS;    IMPROVEMENT IN EMERGENCY RESPONSE CAPABILITIES RE: AMMONIA. ",
"976","01-1998-0170","924","EPP","Emergency Planning and Preparedness","74","INSTALLATION OF EQUIPMENT TO REDUCE AMMONIA EMISSIONS;    IMPROVEMENT IN EMERGENCY RESPONSE CAPABILITIES RE: AMMONIA. ",
"978","01-1998-0172","926","PPO","Pollution Prevention","75","P2 ASSESSMENT, TRAINING EMPLOYEES IN P2 AND HAZARDOUS    WASTE MANAGEMENT.                                           ",
"978","01-1998-0172","926","PRD","Pollution Reduction","75","P2 ASSESSMENT, TRAINING EMPLOYEES IN P2 AND HAZARDOUS    WASTE MANAGEMENT.                                           ",
"978","01-1998-0172","926","AAD","Assessments and Audits","75","P2 ASSESSMENT, TRAINING EMPLOYEES IN P2 AND HAZARDOUS    WASTE MANAGEMENT.                                           ",
"978","01-1998-0172","926","RMS","Pollution Prevention/Raw Materials Substitution","75","P2 ASSESSMENT, TRAINING EMPLOYEES IN P2 AND HAZARDOUS    WASTE MANAGEMENT.                                           ",
"978","01-1998-0172","926","PPM","Pollution Prevention/Process-Procedure Modification","75","P2 ASSESSMENT, TRAINING EMPLOYEES IN P2 AND HAZARDOUS    WASTE MANAGEMENT.                                           ",
"978","01-1998-0172","926","IHO","Pollution Prevention/Improved Housekeeping/O&M, Training, Inventory Control","75","P2 ASSESSMENT, TRAINING EMPLOYEES IN P2 AND HAZARDOUS    WASTE MANAGEMENT.                                           ",
"1045","01-1999-0056","980","PPO","Pollution Prevention","76","IMPLEMENTATION OF A CHEMICAL ENVIRONMENTAL MANAGEMENT    SYSTEM THAT INCLUDES INVENTORY CONTROL, REUSE OF CHEMICALS  AND CENTRAL PROCESSING                                      ",
"1045","01-1999-0056","980","PRD","Pollution Reduction","76","IMPLEMENTATION OF A CHEMICAL ENVIRONMENTAL MANAGEMENT    SYSTEM THAT INCLUDES INVENTORY CONTROL, REUSE OF CHEMICALS  AND CENTRAL PROCESSING                                      ",
"1045","01-1999-0056","980","IHO","Pollution Prevention/Improved Housekeeping/O&M, Training, Inventory Control","76","IMPLEMENTATION OF A CHEMICAL ENVIRONMENTAL MANAGEMENT    SYSTEM THAT INCLUDES INVENTORY CONTROL, REUSE OF CHEMICALS  AND CENTRAL PROCESSING                                      ",
"1045","01-1999-0056","980","PPM","Pollution Prevention/Process-Procedure Modification","76","IMPLEMENTATION OF A CHEMICAL ENVIRONMENTAL MANAGEMENT    SYSTEM THAT INCLUDES INVENTORY CONTROL, REUSE OF CHEMICALS  AND CENTRAL PROCESSING                                      ",
"1047","01-1999-0058","982","PPO","Pollution Prevention","77","FUNDING FOR HAZARDOUS WASTE MANAGEMENT COMPLIANCE AUDIT   AND POLLUTION PREVENTION PLAN AND FUNDING FOR EMERGENCY     RESPONSE TRAINING FOR TOWN OF PLYMOUTH, MA.                 ",
"1047","01-1999-0058","982","AAD","Assessments and Audits","77","FUNDING FOR HAZARDOUS WASTE MANAGEMENT COMPLIANCE AUDIT   AND POLLUTION PREVENTION PLAN AND FUNDING FOR EMERGENCY     RESPONSE TRAINING FOR TOWN OF PLYMOUTH, MA.                 ",
"1047","01-1999-0058","982","EPP","Emergency Planning and Preparedness","77","FUNDING FOR HAZARDOUS WASTE MANAGEMENT COMPLIANCE AUDIT   AND POLLUTION PREVENTION PLAN AND FUNDING FOR EMERGENCY     RESPONSE TRAINING FOR TOWN OF PLYMOUTH, MA.                 ",
"1047","01-1999-0058","982","PPM","Pollution Prevention/Process-Procedure Modification","77","FUNDING FOR HAZARDOUS WASTE MANAGEMENT COMPLIANCE AUDIT   AND POLLUTION PREVENTION PLAN AND FUNDING FOR EMERGENCY     RESPONSE TRAINING FOR TOWN OF PLYMOUTH, MA.                 ",
"1047","01-1999-0058","982","IHO","Pollution Prevention/Improved Housekeeping/O&M, Training, Inventory Control","77","FUNDING FOR HAZARDOUS WASTE MANAGEMENT COMPLIANCE AUDIT   AND POLLUTION PREVENTION PLAN AND FUNDING FOR EMERGENCY     RESPONSE TRAINING FOR TOWN OF PLYMOUTH, MA.                 ",
"1048","01-1999-0059","983","PPO","Pollution Prevention","78","PROJECT TO REDUCE MERCURY USE/MERCURY WASTE IN HOSPITALS  AND CLINICS.                                                ",
"1048","01-1999-0059","983","PPM","Pollution Prevention/Process-Procedure Modification","78","PROJECT TO REDUCE MERCURY USE/MERCURY WASTE IN HOSPITALS  AND CLINICS.                                                ",
"1052","01-1999-0063","987","PBH","Public Health","79","MINIMIZE  NON-POINT SOURCE POLLUTION IN WATERSHED GROUND  H2O DISCHARGE.                                              ",
"1052","01-1999-0063","987","ERP","Environmental Restoration and Protection","79","MINIMIZE  NON-POINT SOURCE POLLUTION IN WATERSHED GROUND  H2O DISCHARGE.                                              ",
"1055","01-1999-0066","990","AAD","Assessments and Audits","80","POLLUTION PREVENTION ASSESSMENT OF WASTE WATER AND DRUMMED  LIQUID WASTE GENERATED BY DYING AND COATING OF FIBERS.      ","5000"
"1059","01-1999-0070","993","PRD","Pollution Reduction","81","NATIONAL SHALL INSTALL A WASTEWATER AND RECYCLING SYSTEM  AND OPERATE IT FOR A PERIOD OF FIVE (5) YEARS. METAL        HYDROXIDE SLUDGE FROM THE SYSTEM WILL BE RECYCLED. NATIONAL SHALL NOT SPEND LESS THAN $160,225 BEFORE TAXES ON THE SEP. NATIONAL ESTIMATES THE ACTUAL COST TO INSTALL AND OPERATE   THE EQUIPMENT AT AROUND $350,000.                           ",
"1063","01-1999-0074","997","PPO","Pollution Prevention","82","POLLUTION PREVENTION ASSESSMENT TO DETERMINE FEASABILITY OF REDUCING EMISSIONS AND WASTE FROM INDUSTRIAL PROCESS.       ",
"1063","01-1999-0074","997","PRD","Pollution Reduction","82","POLLUTION PREVENTION ASSESSMENT TO DETERMINE FEASABILITY OF REDUCING EMISSIONS AND WASTE FROM INDUSTRIAL PROCESS.       ",
"1063","01-1999-0074","997","AAD","Assessments and Audits","82","POLLUTION PREVENTION ASSESSMENT TO DETERMINE FEASABILITY OF REDUCING EMISSIONS AND WASTE FROM INDUSTRIAL PROCESS.       ",
"1063","01-1999-0074","997","PRR","Pollution Prevention/Product Reformulation/Redesign","82","POLLUTION PREVENTION ASSESSMENT TO DETERMINE FEASABILITY OF REDUCING EMISSIONS AND WASTE FROM INDUSTRIAL PROCESS.       ",
"1063","01-1999-0074","997","RMS","Pollution Prevention/Raw Materials Substitution","82","POLLUTION PREVENTION ASSESSMENT TO DETERMINE FEASABILITY OF REDUCING EMISSIONS AND WASTE FROM INDUSTRIAL PROCESS.       ",
"1064","01-1999-0075","998","PBH","Public Health","83",,
"1064","01-1999-0075","998","PRD","Pollution Reduction","83",,
"1064","01-1999-0075","998","ERP","Environmental Restoration and Protection","83",,
"1081","01-1999-0092","1014","PPO","Pollution Prevention","84","CREATING AN INTER-MUNICIPAL  SPILL RESPONSE UNIT TO RESPOND TO, AND CONTAIN PETROLEUM SPILLS, REDUCING THE AMOUNT       ENTERING THE SEWER SYSTEM AND FLOWING TO THE CHARLES RIVER. ",
"1081","01-1999-0092","1014","ETM","Pollution Prevention/Equipment-Technology Modification","84","CREATING AN INTER-MUNICIPAL  SPILL RESPONSE UNIT TO RESPOND TO, AND CONTAIN PETROLEUM SPILLS, REDUCING THE AMOUNT       ENTERING THE SEWER SYSTEM AND FLOWING TO THE CHARLES RIVER. ",
