"ACTIVITY_ID","CASE_NUMBER","ENF_TYPE_CODE","ENF_TYPE_DESC"
"200001406","04-2006-4772","309A","CWA 309A AO For Compliance"
"200001412","06-2006-0010","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001413","06-2006-0015","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001415","06-2006-0016","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001418","06-2006-0017","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001426","02-2006-0850","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200001433","04-2006-4761","309A","CWA 309A AO For Compliance"
"200001434","06-2006-0007","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001437","06-2006-0020","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001442","06-2006-0021","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001446","06-2006-0032","1414G3","SDWA 1414G3 AO For Penalties (PWS)"
"200001448","04-2006-4770","309A","CWA 309A AO For Compliance"
"200001450","06-2006-0022","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001453","06-2006-0023","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001460","06-2006-0025","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001462","04-2006-4769","309A","CWA 309A AO For Compliance"
"200001469","05-2006-9908","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200001470","06-2006-0027","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001472","06-2006-0026","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001474","02-2006-0844","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200001475","06-2006-0024","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001476","06-2006-0018","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001477","02-2006-0820","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200001480","06-2006-0029","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001481","06-2006-0028","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200001487","01-2006-5201","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"200001489","01-2006-5202","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"200001497","01-2006-5203","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"200001502","01-2006-5204","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"200001503","01-2006-5205","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"200001510","06-2005-5111","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"200001513","06-2006-0513","325","EPCRA 325 Action For Penalty"
"200001525","06-2006-4526","311B6BF","CWA 311B6B1 AO For Class I Penalty - Spill Expedited Settlement Pilot (Regionally Approved)"
"200001530","06-2006-0616","325","EPCRA 325 Action For Penalty"
"200001535","02-2006-0821","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200001539","06-2006-0615","325","EPCRA 325 Action For Penalty"
"200001540","02-2006-0849","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200001546","02-2006-0848","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200001552","06-2006-2902","109","CERCLA 109 Action For Penalty"
"200001580","06-2006-4533","311B6BF","CWA 311B6B1 AO For Class I Penalty - Spill Expedited Settlement Pilot (Regionally Approved)"
"200001587","06-2006-4532","311B6BF","CWA 311B6B1 AO For Class I Penalty - Spill Expedited Settlement Pilot (Regionally Approved)"
"200001596","02-2006-2013","106","CERCLA 106 AO For Resp Action/Imm Haz"
"200001623","04-2006-1782","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001625","04-2006-1788","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001628","04-2006-1794","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001629","04-2006-4776","309A","CWA 309A AO For Compliance"
"200001630","04-2006-1800","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001631","06-2006-2106","309A","CWA 309A AO For Compliance"
"200001633","04-2006-1797","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001635","04-2006-1825","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001636","04-2006-1799","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001647","06-2006-2092","309A","CWA 309A AO For Compliance"
"200001648","04-2006-1821","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001656","04-2006-1826","113A","CAA 113A Admin Compliance Order (Non-Penalty)"
"200001684","02-2006-0005","BNK","Bankruptcy"
"200001703","06-2006-0904","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200001720","04-2006-3269","13A","FIFRA 13A AO For Stop Sale,Use,Or Removal"
"200001737","01-2006-0202","106","CERCLA 106 AO For Resp Action/Imm Haz"
"200001751","06-2006-1912","309G2A","CWA 309G2A AO For Class I Penalties"
"200001754","06-2006-1837","309G2A","CWA 309G2A AO For Class I Penalties"
"200001759","06-2006-0614","325","EPCRA 325 Action For Penalty"
"200001796","06-2006-2085","309A","CWA 309A AO For Compliance"
"600003879","HQ-2006-1251","325","EPCRA 325 Action For Penalty"
"600003889","HQ-2006-1498","109","CERCLA 109 Action For Penalty"
"600003889","HQ-2006-1498","113D1","CAA 113D1 Action For Penalty"
"600003889","HQ-2006-1498","325","EPCRA 325 Action For Penalty"
"600003892","HQ-2006-1500","109","CERCLA 109 Action For Penalty"
"600003892","HQ-2006-1500","113D1","CAA 113D1 Action For Penalty"
"600003892","HQ-2006-1500","325","EPCRA 325 Action For Penalty"
"600003893","04-2006-9809","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"600003900","HQ-2006-1665","109","CERCLA 109 Action For Penalty"
"600003900","HQ-2006-1665","113D1","CAA 113D1 Action For Penalty"
"600003900","HQ-2006-1665","325","EPCRA 325 Action For Penalty"
"600003901","04-2006-3795","122H","CERCLA 122h Agrmt For Cost Recovery"
"600003904","HQ-2006-1502","109","CERCLA 109 Action For Penalty"
"600003904","HQ-2006-1502","113D1","CAA 113D1 Action For Penalty"
"600003904","HQ-2006-1502","325","EPCRA 325 Action For Penalty"
"600003909","HQ-2006-1503","109","CERCLA 109 Action For Penalty"
"600003909","HQ-2006-1503","113D1","CAA 113D1 Action For Penalty"
"600003909","HQ-2006-1503","325","EPCRA 325 Action For Penalty"
"600003910","HQ-2006-1666","109","CERCLA 109 Action For Penalty"
"600003910","HQ-2006-1666","113D1","CAA 113D1 Action For Penalty"
"600003910","HQ-2006-1666","325","EPCRA 325 Action For Penalty"
"600003913","04-2006-0787","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"600003914","HQ-2006-1504","109","CERCLA 109 Action For Penalty"
"600003914","HQ-2006-1504","113D1","CAA 113D1 Action For Penalty"
"600003914","HQ-2006-1504","325","EPCRA 325 Action For Penalty"
"600003916","05-2006-4896","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"600003918","HQ-2006-1505","109","CERCLA 109 Action For Penalty"
"600003918","HQ-2006-1505","113D1","CAA 113D1 Action For Penalty"
"600003918","HQ-2006-1505","325","EPCRA 325 Action For Penalty"
"600003921","HQ-2006-1506","109","CERCLA 109 Action For Penalty"
"600003921","HQ-2006-1506","113D1","CAA 113D1 Action For Penalty"
"600003921","HQ-2006-1506","325","EPCRA 325 Action For Penalty"
"600003923","HQ-2006-1507","109","CERCLA 109 Action For Penalty"
"600003923","HQ-2006-1507","113D1","CAA 113D1 Action For Penalty"
"600003923","HQ-2006-1507","325","EPCRA 325 Action For Penalty"
"600003924","HQ-2006-1508","109","CERCLA 109 Action For Penalty"
"600003924","HQ-2006-1508","113D1","CAA 113D1 Action For Penalty"
"600003924","HQ-2006-1508","325","EPCRA 325 Action For Penalty"
"600003925","HQ-2006-1667","109","CERCLA 109 Action For Penalty"
"600003925","HQ-2006-1667","113D1","CAA 113D1 Action For Penalty"
"600003925","HQ-2006-1667","325","EPCRA 325 Action For Penalty"
"600003926","06-2006-2807","104E5A","CERCLA 104E5A AO For Access And/Or Info"
"600003929","HQ-2006-1510","109","CERCLA 109 Action For Penalty"
"600003929","HQ-2006-1510","113D1","CAA 113D1 Action For Penalty"
"600003929","HQ-2006-1510","325","EPCRA 325 Action For Penalty"
"600003930","HQ-2006-1668","109","CERCLA 109 Action For Penalty"
"600003930","HQ-2006-1668","113D1","CAA 113D1 Action For Penalty"
"600003930","HQ-2006-1668","325","EPCRA 325 Action For Penalty"
"600003933","HQ-2006-1669","109","CERCLA 109 Action For Penalty"
"600003933","HQ-2006-1669","113D1","CAA 113D1 Action For Penalty"
"600003933","HQ-2006-1669","325","EPCRA 325 Action For Penalty"
"600003937","HQ-2006-1670","109","CERCLA 109 Action For Penalty"
"600003937","HQ-2006-1670","113D1","CAA 113D1 Action For Penalty"
"600003937","HQ-2006-1670","325","EPCRA 325 Action For Penalty"
"600003950","HQ-2006-0316","109","CERCLA 109 Action For Penalty"
"600003950","HQ-2006-0316","113D1","CAA 113D1 Action For Penalty"
"600003950","HQ-2006-0316","325","EPCRA 325 Action For Penalty"
"600003952","HQ-2006-0485","109","CERCLA 109 Action For Penalty"
"600003952","HQ-2006-0485","113D1","CAA 113D1 Action For Penalty"
"600003952","HQ-2006-0485","325","EPCRA 325 Action For Penalty"
"600003962","HQ-2006-0486","109","CERCLA 109 Action For Penalty"
"600003962","HQ-2006-0486","113D1","CAA 113D1 Action For Penalty"
"600003962","HQ-2006-0486","325","EPCRA 325 Action For Penalty"
"600003963","HQ-2006-0317","109","CERCLA 109 Action For Penalty"
"600003963","HQ-2006-0317","113D1","CAA 113D1 Action For Penalty"
"600003963","HQ-2006-0317","325","EPCRA 325 Action For Penalty"
"600003966","HQ-2006-0488","109","CERCLA 109 Action For Penalty"
"600003966","HQ-2006-0488","113D1","CAA 113D1 Action For Penalty"
"600003966","HQ-2006-0488","325","EPCRA 325 Action For Penalty"
"600003969","HQ-2006-0663","109","CERCLA 109 Action For Penalty"
"600003969","HQ-2006-0663","113D1","CAA 113D1 Action For Penalty"
"600003969","HQ-2006-0663","325","EPCRA 325 Action For Penalty"
"600003971","HQ-2006-0489","109","CERCLA 109 Action For Penalty"
"600003971","HQ-2006-0489","113D1","CAA 113D1 Action For Penalty"
"600003971","HQ-2006-0489","325","EPCRA 325 Action For Penalty"
"600003973","HQ-2006-0664","109","CERCLA 109 Action For Penalty"
"600003973","HQ-2006-0664","113D1","CAA 113D1 Action For Penalty"
"600003973","HQ-2006-0664","325","EPCRA 325 Action For Penalty"
"600003974","HQ-2006-0490","109","CERCLA 109 Action For Penalty"
"600003974","HQ-2006-0490","113D1","CAA 113D1 Action For Penalty"
"600003974","HQ-2006-0490","325","EPCRA 325 Action For Penalty"
"600003975","HQ-2006-0491","109","CERCLA 109 Action For Penalty"
"600003975","HQ-2006-0491","113D1","CAA 113D1 Action For Penalty"
"600003975","HQ-2006-0491","325","EPCRA 325 Action For Penalty"
"600003976","HQ-2006-0665","109","CERCLA 109 Action For Penalty"
"600003976","HQ-2006-0665","113D1","CAA 113D1 Action For Penalty"
"600003976","HQ-2006-0665","325","EPCRA 325 Action For Penalty"
"600003977","HQ-2006-0492","109","CERCLA 109 Action For Penalty"
"600003977","HQ-2006-0492","113D1","CAA 113D1 Action For Penalty"
"600003977","HQ-2006-0492","325","EPCRA 325 Action For Penalty"
"600003978","HQ-2006-0666","109","CERCLA 109 Action For Penalty"
"600003978","HQ-2006-0666","113D1","CAA 113D1 Action For Penalty"
"600003978","HQ-2006-0666","325","EPCRA 325 Action For Penalty"
"600003980","HQ-2006-0318","109","CERCLA 109 Action For Penalty"
"600003980","HQ-2006-0318","113D1","CAA 113D1 Action For Penalty"
"600003980","HQ-2006-0318","325","EPCRA 325 Action For Penalty"
"600003981","HQ-2006-0667","109","CERCLA 109 Action For Penalty"
"600003981","HQ-2006-0667","113D1","CAA 113D1 Action For Penalty"
"600003981","HQ-2006-0667","325","EPCRA 325 Action For Penalty"
"600003982","HQ-2006-0493","109","CERCLA 109 Action For Penalty"
"600003982","HQ-2006-0493","113D1","CAA 113D1 Action For Penalty"
"600003982","HQ-2006-0493","325","EPCRA 325 Action For Penalty"
"600003984","HQ-2006-0668","109","CERCLA 109 Action For Penalty"
"600003984","HQ-2006-0668","113D1","CAA 113D1 Action For Penalty"
"600003984","HQ-2006-0668","325","EPCRA 325 Action For Penalty"
"600003985","HQ-2006-0494","109","CERCLA 109 Action For Penalty"
"600003985","HQ-2006-0494","113D1","CAA 113D1 Action For Penalty"
"600003985","HQ-2006-0494","325","EPCRA 325 Action For Penalty"
"600003987","HQ-2006-0495","109","CERCLA 109 Action For Penalty"
"600003987","HQ-2006-0495","113D1","CAA 113D1 Action For Penalty"
"600003987","HQ-2006-0495","325","EPCRA 325 Action For Penalty"
"600003988","HQ-2006-0669","109","CERCLA 109 Action For Penalty"
"600003988","HQ-2006-0669","113D1","CAA 113D1 Action For Penalty"
"600003988","HQ-2006-0669","325","EPCRA 325 Action For Penalty"
"600003992","HQ-2006-0496","109","CERCLA 109 Action For Penalty"
"600003992","HQ-2006-0496","113D1","CAA 113D1 Action For Penalty"
"600003992","HQ-2006-0496","325","EPCRA 325 Action For Penalty"
"600003993","HQ-2006-0670","109","CERCLA 109 Action For Penalty"
"600003993","HQ-2006-0670","113D1","CAA 113D1 Action For Penalty"
"600003993","HQ-2006-0670","325","EPCRA 325 Action For Penalty"
"600003994","HQ-2006-0497","109","CERCLA 109 Action For Penalty"
"200003729","06-2006-7004","113D1E","CAA 113D1 Action For Penalty - 112(r) Expedited Settlement Program"
"200003746","02-2006-3801","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003774","06-2006-1870","309G2A","CWA 309G2A AO For Class I Penalties"
"200003775","06-2006-1893","309G2A","CWA 309G2A AO For Class I Penalties"
"200003777","06-2006-1876","309G2A","CWA 309G2A AO For Class I Penalties"
"200003778","06-2006-4334","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003779","06-2006-1884","309G2A","CWA 309G2A AO For Class I Penalties"
"200003790","06-2006-4335","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003792","05-2006-6003","113D1","CAA 113D1 Action For Penalty"
"200003793","10-2006-0307","16","TSCA 16 Action For Penalty"
"200003803","10-2006-0316","CIV","Civil Judicial Action"
"200003804","09-2006-0117","309A","CWA 309A AO For Compliance"
"200003813","06-2006-4336","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003815","06-2006-2120","309A","CWA 309A AO For Compliance"
"200003816","06-2006-2723","309G2A","CWA 309G2A AO For Class I Penalties"
"200003820","06-2006-4339","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003835","06-2006-2711","309A","CWA 309A AO For Compliance"
"200003840","04-2006-4789","309A","CWA 309A AO For Compliance"
"200003845","04-2006-4778","309A","CWA 309A AO For Compliance"
"200003857","06-2006-4345","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003860","06-2006-4346","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003885","07-2006-0215","CIV","Civil Judicial Action"
"200003889","10-2006-0284","CIV","Civil Judicial Action"
"200003890","07-2006-0216","16","TSCA 16 Action For Penalty"
"200003895","10-2006-0286","CIV","Civil Judicial Action"
"200003908","04-2006-4785","309A","CWA 309A AO For Compliance"
"200003922","06-2006-4347","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003923","06-2006-4349","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200003929","02-2006-0859","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200003946","07-2006-0212","309A","CWA 309A AO For Compliance"
"200003952","06-2006-2008","309A","CWA 309A AO For Compliance"
"200004002","06-2006-1997","309A","CWA 309A AO For Compliance"
"200004022","06-2006-1129","1423C3","SDWA 1423C3 AO for Compliance (UIC)"
"200004024","02-2006-5107","14A","FIFRA 14A Action For Penalty"
"200004026","07-2006-0217","16","TSCA 16 Action For Penalty"
"200004031","10-2006-0319","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"200004034","07-2006-0218","16","TSCA 16 Action For Penalty"
"200004044","02-2006-0860","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200004048","05-2006-0145","14A","FIFRA 14A Action For Penalty"
"200004050","10-2006-0317","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
"200004053","WF-2006-0003","205","CAA 205 Action For Mobile/Title II"
"200004055","06-2006-4350","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200004056","06-2006-4351","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200004057","06-2006-4352","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200004058","06-2006-4353","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200004067","06-2006-4359","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200004068","02-2006-8418","1414G3","SDWA 1414G3 AO For Penalties (PWS)"
"200004070","02-2006-3320","309G2A","CWA 309G2A AO For Class I Penalties"
"200004073","02-2006-3097","309A","CWA 309A AO For Compliance"
"200004085","02-2006-3064","309A","CWA 309A AO For Compliance"
"200004086","05-2006-0097","16","TSCA 16 Action For Penalty"
"200004091","02-2006-8352","1414G2","SDWA 1414G2 AO For Compliance (PWS)"
"200004092","06-2006-4360","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200004093","02-2006-3016","309A","CWA 309A AO For Compliance"
"200004094","02-2006-7111","3008A","RCRA 3008A AO For Comp And/Or Penalty"
"200004098","06-2006-4548","311B6BE","CWA 311B6B1 AO For Class I Penalty - SPCC Expedited Settlement Program"
"200004101","06-2006-4536","311B6BF","CWA 311B6B1 AO For Class I Penalty - Spill Expedited Settlement Pilot (Regionally Approved)"
"200004102","04-2006-4787","309A","CWA 309A AO For Compliance"
"200004109","06-2006-4535","311B6BF","CWA 311B6B1 AO For Class I Penalty - Spill Expedited Settlement Pilot (Regionally Approved)"
"200004110","07-2006-0220","325","EPCRA 325 Action For Penalty"
"200004114","07-2006-0219","325","EPCRA 325 Action For Penalty"
"200004116","06-2006-4534","311B6BF","CWA 311B6B1 AO For Class I Penalty - Spill Expedited Settlement Pilot (Regionally Approved)"
"200004118","06-2006-4546","311B6BF","CWA 311B6B1 AO For Class I Penalty - Spill Expedited Settlement Pilot (Regionally Approved)"
"200004121","02-2006-3319","309G2E","CWA 309G2E AO For Class I Penalties - Storm Water Construction Expedited Settlement Program"
"200004124","02-2006-3061","309A","CWA 309A AO For Compliance"
"200004126","02-2006-3323","309G2A","CWA 309G2A AO For Class I Penalties"
"200004129","02-2006-8427","1414G3","SDWA 1414G3 AO For Penalties (PWS)"
"200004144","10-2006-0320","9006E","RCRA 9006 AO For Comp And/Or Pen (UST) - UST Expedited Settlement Program"
